secid,date,days,forward_price,strike_price,premium,impl_volatility,delta,gamma,theta,vega,cp_flag,index_flag
107525,20120924,91,30.573336,30.573336,1.230204,0.202031,-0.476885,0.127558,-2.4176,6.077829,P,0
107525,20120924,122,30.582153,30.582153,1.449785,0.205619,-0.473469,0.108256,-2.117706,7.033509,P,0
107525,20120924,152,30.362151,30.362151,1.701073,0.217851,-0.465315,0.090591,-1.985342,7.787569,P,0
107525,20120924,182,30.370871,30.370871,1.934384,0.226325,-0.461906,0.079726,-1.88205,8.51522,P,0
107525,20120924,273,30.170681,30.170681,2.454541,0.236243,-0.449972,0.06176,-1.578145,10.330499,P,0
107525,20120924,365,29.973622,29.973622,2.95557,0.247917,-0.438316,0.050375,-1.409867,11.826167,P,0
107525,20120924,547,29.586535,29.586535,3.774758,0.262656,-0.418096,0.038042,-1.18261,14.183502,P,0
107525,20120924,730,29.2124,29.2124,4.529108,0.277137,-0.398999,0.030534,-1.045936,16.033018,P,0
107525,20120925,30,30.395712,30.395712,0.769722,0.221473,0.512664,0.206571,-4.712727,3.474304,C,0
107525,20120925,60,30.174582,30.174582,1.106093,0.211251,0.550159,0.159204,-3.326727,4.787605,C,0
107525,20120925,91,30.183181,30.183181,1.311479,0.213536,0.537131,0.130941,-2.80335,5.900093,C,0
107525,20120925,122,30.191887,30.191887,1.515131,0.216344,0.530255,0.109885,-2.421138,6.911426,C,0
107525,20120925,152,29.971804,29.971804,1.860067,0.228795,0.550204,0.092881,-2.292901,7.614319,C,0
107525,20120925,182,29.980429,29.980429,2.047668,0.236166,0.545591,0.082415,-2.169986,8.306152,C,0
107525,20120925,273,29.78035,29.78035,2.594646,0.245205,0.554241,0.064789,-1.846977,10.06357,C,0
107525,20120925,365,29.583753,29.583753,3.112049,0.255367,0.561936,0.054001,-1.675029,11.547069,C,0
107525,20120925,547,29.197569,29.197569,3.940476,0.266295,0.574388,0.042467,-1.440722,13.858557,C,0
107525,20120925,730,28.824307,28.824307,4.642916,0.274216,0.585132,0.036135,-1.306507,15.60216,C,0
107525,20120925,30,30.395712,30.395712,0.742619,0.2136,-0.487992,0.214333,-4.480083,3.47432,P,0
107525,20120925,60,30.174582,30.174582,1.008462,0.206648,-0.479939,0.155408,-3.018709,4.874382,P,0
107525,20120925,91,30.183181,30.183181,1.252882,0.208426,-0.476194,0.125205,-2.463183,5.999722,P,0
107525,20120925,122,30.191887,30.191887,1.475891,0.212043,-0.472668,0.106294,-2.156849,6.943045,P,0
107525,20120925,152,29.971804,29.971804,1.724302,0.223696,-0.464522,0.089333,-2.013361,7.686231,P,0
107525,20120925,182,29.980429,29.980429,1.952803,0.231467,-0.461116,0.078934,-1.900835,8.404496,P,0
107525,20120925,273,29.78035,29.78035,2.468942,0.240767,-0.449077,0.061346,-1.587705,10.194579,P,0
107525,20120925,365,29.583753,29.583753,2.964588,0.251981,-0.437367,0.050166,-1.413989,11.668822,P,0
107525,20120925,547,29.197569,29.197569,3.788434,0.267179,-0.416813,0.037839,-1.18632,13.989285,P,0
107525,20120925,730,28.824307,28.824307,4.538629,0.281547,-0.397544,0.030399,-1.047236,15.807625,P,0
107525,20120926,30,30.170767,30.170767,0.747862,0.216787,0.512396,0.212615,-4.580251,3.448654,C,0
107525,20120926,60,29.949969,29.949969,1.085189,0.208789,0.550403,0.16263,-3.272652,4.71477,C,0
107525,20120926,91,29.959031,29.959031,1.283634,0.210882,0.536346,0.133914,-2.757386,5.89706,C,0
107525,20120926,122,29.968191,29.968191,1.493543,0.214845,0.53017,0.111557,-2.390816,6.841438,C,0
107525,20120926,152,29.748573,29.748573,1.83645,0.227512,0.549954,0.094037,-2.264375,7.53545,C,0
107525,20120926,182,29.757767,29.757767,2.016332,0.234463,0.545403,0.083855,-2.146936,8.282985,C,0
107525,20120926,273,29.559765,29.559765,2.556214,0.242952,0.5543,0.065823,-1.818659,10.067616,C,0
107525,20120926,365,29.365193,29.365193,3.06581,0.253528,0.561614,0.054872,-1.656606,11.514014,C,0
107525,20120926,547,28.981834,28.981834,3.893536,0.265082,0.574164,0.043024,-1.428417,13.719069,C,0
107525,20120926,730,28.609887,28.609887,4.573415,0.272228,0.585213,0.036799,-1.295019,15.491683,C,0
107525,20120926,30,30.170767,30.170767,0.783145,0.226945,-0.487219,0.203216,-4.72586,3.448418,P,0
107525,20120926,60,29.949969,29.949969,1.06352,0.219579,-0.478874,0.147327,-3.184598,4.837543,P,0
107525,20120926,91,29.959031,29.959031,1.288826,0.216022,-0.475427,0.121691,-2.533316,5.954387,P,0
107525,20120926,122,29.968191,29.968191,1.509378,0.218486,-0.471921,0.103917,-2.204692,6.890384,P,0
107525,20120926,152,29.748573,29.748573,1.754107,0.229294,-0.463767,0.087782,-2.046551,7.627469,P,0
107525,20120926,182,29.757767,29.757767,1.978487,0.23628,-0.460446,0.077896,-1.923965,8.340109,P,0
107525,20120926,273,29.559765,29.559765,2.494219,0.245097,-0.448289,0.060694,-1.601127,10.115461,P,0
107525,20120926,365,29.365193,29.365193,2.984541,0.25564,-0.436583,0.049799,-1.420176,11.577199,P,0
107525,20120926,547,28.981834,28.981834,3.795435,0.26976,-0.416105,0.037735,-1.184856,13.876698,P,0
107525,20120926,730,28.609887,28.609887,4.517118,0.282336,-0.397288,0.03053,-1.038717,15.682629,P,0
107525,20120927,30,30.165767,30.165767,0.774288,0.224486,0.512836,0.205349,-4.740751,3.447962,C,0
107525,20120927,60,29.944724,29.944724,1.093533,0.211162,0.549837,0.161264,-3.316755,4.763642,C,0
107525,20120927,91,29.953508,29.953508,1.285408,0.211252,0.536274,0.133708,-2.760788,5.868174,C,0
107525,20120927,122,29.96228,29.96228,1.495523,0.215407,0.529298,0.111091,-2.391058,6.869195,C,0
107525,20120927,152,29.74228,29.74228,1.849624,0.229506,0.549624,0.093181,-2.280493,7.587509,C,0
107525,20120927,182,29.750968,29.750968,2.032548,0.236552,0.544865,0.082777,-2.154493,8.300784,C,0
107525,20120927,273,29.551065,29.551065,2.565187,0.244072,0.553924,0.065535,-1.824146,10.01477,C,0
107525,20120927,365,29.353892,29.353892,3.077597,0.254554,0.561615,0.054465,-1.654034,11.507827,C,0
107525,20120927,547,28.966329,28.966329,3.926177,0.267495,0.574675,0.042655,-1.437767,13.748309,C,0
107525,20120927,730,28.592093,28.592093,4.633408,0.276201,0.585763,0.036251,-1.308954,15.506568,C,0
107525,20120927,30,30.165767,30.165767,0.759066,0.219999,-0.487623,0.209679,-4.579617,3.447935,P,0
107525,20120927,60,29.944724,29.944724,1.020484,0.210717,-0.479604,0.153571,-3.054939,4.836994,P,0
107525,20120927,91,29.953508,29.953508,1.248217,0.209242,-0.476098,0.125665,-2.453195,5.953938,P,0
107525,20120927,122,29.96228,29.96228,1.470595,0.212902,-0.472556,0.10667,-2.148335,6.889948,P,0
107525,20120927,152,29.74228,29.74228,1.725223,0.225548,-0.464241,0.089261,-2.013756,7.626851,P,0
107525,20120927,182,29.750968,29.750968,1.94962,0.23287,-0.460903,0.079055,-1.897163,8.339489,P,0
107525,20120927,273,29.551065,29.551065,2.45416,0.241194,-0.448926,0.061694,-1.577394,10.115447,P,0
107525,20120927,365,29.353892,29.353892,2.95355,0.253027,-0.437058,0.050326,-1.40847,11.576988,P,0
107525,20120927,547,28.966329,28.966329,3.784898,0.269081,-0.416225,0.037838,-1.185536,13.876992,P,0
107525,20120927,730,28.592093,28.592093,4.524756,0.282898,-0.397106,0.03047,-1.044268,15.678319,P,0
107525,20120928,30,29.765702,29.765702,0.739097,0.217161,0.512417,0.215136,-4.526582,3.402346,C,0
107525,20120928,60,29.544399,29.544399,1.073353,0.210591,0.549787,0.164665,-3.279164,4.68399,C,0
107525,20120928,91,29.552654,29.552654,1.272998,0.212358,0.535733,0.135024,-2.741513,5.832957,C,0
107525,20120928,122,29.560758,29.560758,1.483935,0.216672,0.529254,0.111915,-2.371071,6.746847,C,0
107525,20120928,152,29.340031,29.340031,1.837183,0.231798,0.549774,0.093993,-2.281911,7.509569,C,0
107525,20120928,182,29.347866,29.347866,2.024262,0.238806,0.545132,0.083168,-2.145065,8.117251,C,0
107525,20120928,273,29.145075,29.145075,2.55409,0.246266,0.554177,0.065627,-1.807159,9.870214,C,0
107525,20120928,365,28.945036,28.945036,3.048143,0.255519,0.561779,0.055034,-1.635829,11.308213,C,0
107525,20120928,547,28.551951,28.551951,3.876086,0.267434,0.575512,0.043397,-1.419661,13.559403,C,0
107525,20120928,730,28.172374,28.172374,4.577165,0.276342,0.58634,0.03677,-1.290069,15.323581,C,0
107525,20120928,30,29.765702,29.765702,0.748488,0.219849,-0.487633,0.212642,-4.515716,3.402209,P,0
107525,20120928,60,29.544399,29.544399,1.018267,0.213106,-0.479379,0.153884,-3.049385,4.772321,P,0
107525,20120928,91,29.552654,29.552654,1.248933,0.212209,-0.475734,0.125548,-2.456272,5.874074,P,0
107525,20120928,122,29.560758,29.560758,1.472696,0.216112,-0.4721,0.106466,-2.153591,6.797544,P,0
107525,20120928,152,29.340031,29.340031,1.730491,0.229324,-0.463688,0.088951,-2.022853,7.523495,P,0
107525,20120928,182,29.347866,29.347866,1.95322,0.236513,-0.460255,0.078849,-1.903859,8.226225,P,0
107525,20120928,273,29.145075,29.145075,2.456148,0.244746,-0.448143,0.06158,-1.582851,9.976177,P,0
107525,20120928,365,28.945036,28.945036,2.934812,0.254936,-0.436471,0.050589,-1.403942,11.417096,P,0
107525,20120928,547,28.551951,28.551951,3.73344,0.269162,-0.415928,0.038308,-1.174052,13.683904,P,0
107525,20120928,730,28.172374,28.172374,4.451011,0.282245,-0.396938,0.030926,-1.032042,15.458262,P,0
107525,20121001,30,29.495822,29.495822,0.735468,0.218074,0.51247,0.216196,-4.505223,3.371464,C,0
107525,20121001,60,29.274422,29.274422,1.075705,0.214835,0.54821,0.164294,-3.342479,4.666959,C,0
107525,20121001,91,29.28247,29.28247,1.276562,0.215332,0.534756,0.134281,-2.752021,5.702531,C,0
107525,20121001,122,29.290363,29.290363,1.489299,0.219572,0.529035,0.111224,-2.375483,6.672534,C,0
107525,20121001,152,29.069468,29.069468,1.819361,0.232395,0.548728,0.094591,-2.266109,7.425655,C,0
107525,20121001,182,29.077153,29.077153,1.993587,0.237421,0.544922,0.084507,-2.115419,8.097224,C,0
107525,20121001,273,28.874248,28.874248,2.518419,0.245505,0.554146,0.066972,-1.799377,9.857357,C,0
107525,20121001,365,28.67442,28.67442,3.015913,0.255848,0.561043,0.05565,-1.628255,11.146586,C,0
107525,20121001,547,28.281796,28.281796,3.83786,0.267875,0.57445,0.043747,-1.409983,13.490947,C,0
107525,20121001,730,27.90224,27.90224,4.518886,0.275436,0.585824,0.037282,-1.276403,15.202738,C,0
107525,20121001,30,29.495822,29.495822,0.76354,0.226325,-0.487263,0.208443,-4.606376,3.371243,P,0
107525,20121001,60,29.274422,29.274422,1.036115,0.218843,-0.4789,0.151219,-3.103707,4.728381,P,0
107525,20121001,91,29.28247,29.28247,1.270595,0.217893,-0.475125,0.123372,-2.499888,5.819908,P,0
107525,20121001,122,29.290363,29.290363,1.496323,0.221621,-0.471415,0.104745,-2.189251,6.734852,P,0
107525,20121001,152,29.069468,29.069468,1.737848,0.232424,-0.463289,0.088564,-2.032394,7.453508,P,0
107525,20121001,182,29.077153,29.077153,1.941756,0.237311,-0.460092,0.079296,-1.893242,8.150249,P,0
107525,20121001,273,28.874248,28.874248,2.431496,0.244542,-0.448122,0.06219,-1.567185,9.883437,P,0
107525,20121001,365,28.67442,28.67442,2.910345,0.255173,-0.436353,0.050997,-1.392236,11.310241,P,0
107525,20121001,547,28.281796,28.281796,3.721777,0.2709,-0.415357,0.038387,-1.170124,13.551471,P,0
107525,20121001,730,27.90224,27.90224,4.440565,0.284337,-0.396174,0.030952,-1.029306,15.304514,P,0
107525,20121002,30,29.665918,29.665918,0.747724,0.220438,0.512605,0.212649,-4.580249,3.390864,C,0
107525,20121002,60,29.444619,29.444619,1.10415,0.220463,0.54672,0.159531,-3.456229,4.680854,C,0
107525,20121002,91,29.452843,29.452843,1.324754,0.222621,0.534028,0.128748,-2.851796,5.783925,C,0
107525,20121002,122,29.460905,29.460905,1.539304,0.225861,0.528735,0.107052,-2.446497,6.741009,C,0
107525,20121002,152,29.240169,29.240169,1.841522,0.234079,0.54814,0.092981,-2.286426,7.475296,C,0
107525,20121002,182,29.248023,29.248023,1.996088,0.236879,0.544204,0.084413,-2.128293,8.173872,C,0
107525,20121002,273,29.045618,29.045618,2.526299,0.245003,0.553886,0.066753,-1.807519,9.874181,C,0
107525,20121002,365,28.846327,28.846327,3.028041,0.25544,0.560836,0.055394,-1.635052,11.212695,C,0
107525,20121002,547,28.454933,28.454933,3.856162,0.26764,0.574219,0.043497,-1.416475,13.571946,C,0
107525,20121002,730,28.075636,28.075636,4.552711,0.275999,0.585659,0.036939,-1.285007,15.29375,C,0
107525,20121002,30,29.665918,29.665918,0.733132,0.216058,-0.487863,0.217116,-4.421161,3.39083,P,0
107525,20121002,60,29.444619,29.444619,1.01903,0.213981,-0.479338,0.1538,-3.05152,4.756013,P,0
107525,20121002,91,29.452843,29.452843,1.265926,0.215831,-0.475364,0.123851,-2.489894,5.853892,P,0
107525,20121002,122,29.460905,29.460905,1.490058,0.219409,-0.471706,0.10521,-2.179191,6.774121,P,0
107525,20121002,152,29.240169,29.240169,1.711456,0.227545,-0.463962,0.089964,-2.000085,7.49804,P,0
107525,20121002,182,29.248023,29.248023,1.903798,0.231286,-0.461015,0.08093,-1.854794,8.199221,P,0
107525,20121002,273,29.045618,29.045618,2.404203,0.24034,-0.448945,0.062946,-1.548404,9.944036,P,0
107525,20121002,365,28.846327,28.846327,2.888846,0.251763,-0.437105,0.051413,-1.380744,11.379333,P,0
107525,20121002,547,28.454933,28.454933,3.699559,0.267627,-0.416239,0.038658,-1.161902,13.637911,P,0
107525,20121002,730,28.075636,28.075636,4.422493,0.281408,-0.397093,0.03112,-1.024188,15.404894,P,0
107525,20121003,30,29.866049,29.866049,0.742728,0.217497,0.512437,0.214083,-4.550702,3.413774,C,0
107525,20121003,60,29.644789,29.644789,1.093761,0.21735,0.546107,0.161215,-3.441458,4.642008,C,0
107525,20121003,91,29.652933,29.652933,1.316824,0.220216,0.53264,0.129297,-2.840622,5.766308,C,0
107525,20121003,122,29.660978,29.660978,1.536774,0.224157,0.527633,0.106794,-2.436675,6.755748,C,0
107525,20121003,152,29.440245,29.440245,1.846734,0.233053,0.547936,0.092683,-2.289776,7.439272,C,0
107525,20121003,182,29.448002,29.448002,2.001219,0.235928,0.543756,0.083978,-2.128736,8.214745,C,0
107525,20121003,273,29.245007,29.245007,2.531639,0.24411,0.553063,0.066537,-1.812211,9.889906,C,0
107525,20121003,365,29.045133,29.045133,3.050409,0.255675,0.560693,0.05495,-1.646022,11.334181,C,0
107525,20121003,547,28.65267,28.65267,3.908218,0.269647,0.574291,0.04283,-1.433563,13.638316,C,0
107525,20121003,730,28.272981,28.272981,4.639024,0.279614,0.585938,0.036105,-1.305023,15.395166,C,0
107525,20121003,30,29.866049,29.866049,0.73619,0.215505,-0.487899,0.21622,-4.438987,3.413705,P,0
107525,20121003,60,29.644789,29.644789,1.016682,0.212043,-0.47953,0.154185,-3.044016,4.788356,P,0
107525,20121003,91,29.652933,29.652933,1.260906,0.21352,-0.475623,0.124367,-2.479765,5.893949,P,0
107525,20121003,122,29.660978,29.660978,1.487816,0.217597,-0.471941,0.105385,-2.175806,6.82038,P,0
107525,20121003,152,29.440245,29.440245,1.715775,0.226572,-0.464127,0.089758,-2.005262,7.549858,P,0
107525,20121003,182,29.448002,29.448002,1.909109,0.230353,-0.461189,0.080723,-1.860167,8.255589,P,0
107525,20121003,273,29.245007,29.245007,2.410675,0.239338,-0.449173,0.062798,-1.553204,10.013094,P,0
107525,20121003,365,29.045133,29.045133,2.91529,0.25233,-0.437069,0.050962,-1.394485,11.458724,P,0
107525,20121003,547,28.65267,28.65267,3.748354,0.269262,-0.41603,0.038178,-1.178738,13.732335,P,0
107525,20121003,730,28.272981,28.272981,4.480733,0.283145,-0.396774,0.030727,-1.039051,15.51156,P,0
107525,20121004,30,30.036183,30.036183,0.727163,0.211732,0.512107,0.218673,-4.456986,3.433297,C,0
107525,20121004,60,29.815141,29.815141,1.068513,0.210948,0.546285,0.16554,-3.3689,4.636129,C,0
107525,20121004,91,29.823403,29.823403,1.292411,0.215001,0.532018,0.131929,-2.796034,5.91282,C,0
107525,20121004,122,29.831494,29.831494,1.514565,0.219668,0.527106,0.108415,-2.404104,6.826656,C,0
107525,20121004,152,29.610838,29.610838,1.816648,0.228042,0.547674,0.094497,-2.262183,7.524484,C,0
107525,20121004,182,29.618761,29.618761,1.969667,0.230868,0.542814,0.085153,-2.09213,8.236159,C,0
107525,20121004,273,29.416269,29.416269,2.515538,0.241381,0.552313,0.066777,-1.799798,9.971642,C,0
107525,20121004,365,29.216896,29.216896,3.045369,0.253837,0.560209,0.054906,-1.640692,11.434829,C,0
107525,20121004,547,28.825827,28.825827,3.89945,0.267436,0.573872,0.042951,-1.431469,13.721547,C,0
107525,20121004,730,28.447905,28.447905,4.624783,0.277385,0.584864,0.036238,-1.304988,15.427464,C,0
107525,20121004,30,30.036183,30.036183,0.767148,0.2233,-0.487449,0.20748,-4.626225,3.43302,P,0
107525,20121004,60,29.815141,29.815141,1.043369,0.216369,-0.47921,0.150253,-3.124017,4.815622,P,0
107525,20121004,91,29.823403,29.823403,1.295566,0.218144,-0.475185,0.12104,-2.548123,5.927299,P,0
107525,20121004,122,29.831494,29.831494,1.532437,0.222854,-0.471352,0.102308,-2.241476,6.858852,P,0
107525,20121004,152,29.610838,29.610838,1.749479,0.229693,-0.463799,0.088047,-2.044832,7.592995,P,0
107525,20121004,182,29.618761,29.618761,1.938916,0.232607,-0.460934,0.079498,-1.889204,8.302819,P,0
107525,20121004,273,29.416269,29.416269,2.454876,0.242321,-0.448757,0.061682,-1.581659,10.070184,P,0
107525,20121004,365,29.216896,29.216896,2.96244,0.254915,-0.436691,0.050168,-1.416823,11.524022,P,0
107525,20121004,547,28.825827,28.825827,3.80128,0.271481,-0.415618,0.037654,-1.194761,13.811185,P,0
107525,20121004,730,28.447905,28.447905,4.546659,0.285583,-0.396347,0.030299,-1.053482,15.600943,P,0
107525,20121005,30,29.856202,29.856202,0.697976,0.204457,0.511691,0.227827,-4.279795,3.412824,C,0
107525,20121005,60,29.635273,29.635273,1.024126,0.203635,0.546291,0.173662,-3.256169,4.652421,C,0
107525,20121005,91,29.643742,29.643742,1.252651,0.209551,0.531981,0.136525,-2.717858,5.837883,C,0
107525,20121005,122,29.65204,29.65204,1.480067,0.216049,0.526352,0.110875,-2.35171,6.765489,C,0
107525,20121005,152,29.431594,29.431594,1.793186,0.226465,0.546826,0.095311,-2.224965,7.497249,C,0
107525,20121005,182,29.439711,29.439711,1.947722,0.229672,0.542672,0.086132,-2.070702,8.253658,C,0
107525,20121005,273,29.237891,29.237891,2.488544,0.240188,0.552226,0.06756,-1.782913,9.929562,C,0
107525,20121005,365,29.039563,29.039563,3.045207,0.255414,0.560361,0.054856,-1.641016,11.305369,C,0
107525,20121005,547,28.651623,28.651623,3.921982,0.27099,0.57374,0.042496,-1.438205,13.700321,C,0
107525,20121005,730,28.278148,28.278148,4.636399,0.280087,0.584481,0.035858,-1.303097,15.393336,C,0
107525,20121005,30,29.856202,29.856202,0.75775,0.221893,-0.487533,0.210059,-4.569014,3.412465,P,0
107525,20121005,60,29.635273,29.635273,1.029141,0.214709,-0.479341,0.152338,-3.080611,4.786595,P,0
107525,20121005,91,29.643742,29.643742,1.283658,0.217446,-0.475248,0.122163,-2.523658,5.891605,P,0
107525,20121005,122,29.65204,29.65204,1.522103,0.22269,-0.471368,0.103004,-2.22526,6.817466,P,0
107525,20121005,152,29.431594,29.431594,1.747333,0.230813,-0.463623,0.088139,-2.041252,7.54659,P,0
107525,20121005,182,29.439711,29.439711,1.938344,0.233958,-0.46072,0.079508,-1.887576,8.251847,P,0
107525,20121005,273,29.237891,29.237891,2.453474,0.243672,-0.448485,0.0617,-1.579484,10.00786,P,0
107525,20121005,365,29.039563,29.039563,2.986068,0.258559,-0.435921,0.04974,-1.426816,11.44982,P,0
107525,20121005,547,28.651623,28.651623,3.84185,0.27615,-0.414434,0.037213,-1.205484,13.718073,P,0
107525,20121005,730,28.278148,28.278148,4.565646,0.288635,-0.395426,0.030136,-1.054793,15.494998,P,0
107525,20121008,30,29.786188,29.786188,0.7286,0.213932,0.512233,0.218239,-4.46571,3.404682,C,0
107525,20121008,60,29.565237,29.565237,1.055918,0.212153,0.543667,0.167606,-3.392546,4.623708,C,0
107525,20121008,91,29.573686,29.573686,1.28611,0.216352,0.530077,0.131902,-2.784353,5.835263,C,0
107525,20121008,122,29.581965,29.581965,1.511033,0.221313,0.525711,0.10783,-2.387681,6.79914,C,0
107525,20121008,152,29.361504,29.361504,1.808378,0.22987,0.546141,0.094284,-2.256126,7.468169,C,0
107525,20121008,182,29.369601,29.369601,1.962371,0.232218,0.542232,0.085062,-2.080341,8.176861,C,0
107525,20121008,273,29.167729,29.167729,2.507795,0.243175,0.551329,0.066704,-1.795308,9.913934,C,0
107525,20121008,365,28.969348,28.969348,3.060989,0.257827,0.560402,0.054526,-1.653775,11.353412,C,0
107525,20121008,547,28.581303,28.581303,3.931796,0.272722,0.573645,0.042348,-1.444375,13.613704,C,0
107525,20121008,730,28.207716,28.207716,4.651731,0.281909,0.584424,0.035679,-1.306969,15.204742,C,0
107525,20121008,30,29.786188,29.786188,0.726434,0.213216,-0.488039,0.219136,-4.378898,3.404573,P,0
